index,file,bbox,class,size (cm)
2591,27_04_21-B7,"[1782.3247402286127, 1165.8717107222722, 605.9485700905764, 1173.1282892777278]",Diplodus anularis,14.08526571
2592,27_04_21-B7,"[1537, 1058.3040613906428, 870.8041352484079, 771.6959386093572]",Diplodus anularis,13.56736254
2593,27_04_21-B3,"[697, 332.8829739651999, 1222.0210067891044, 452.4879027182475]",Mullus surmulentus,13.90356095
2594,27_04_21-B3,"[692, 558.9397807915493, 1369.3490574032203, 794.3528890818707]",Mullus surmulentus,16.57369501
2595,27_04_21-B3,"[879.3897408398022, 870.5605754975459, 526.6102591601978, 1158.9629092122634]",Mullus surmulentus,13.37465525
2596,27_04_21-B3,"[1189, 995.294217639889, 815.7368733995565, 1011.2576562775732]",Mullus surmulentus,14.95152337
2597,27_04_21-B3,"[751.3730095907845, 2165.744391288788, 1228.5856383869314, 717.2556087112121]",Mullus surmulentus,15.8037072
2598,27_04_21-B3,"[1415.9707911847859, 2134.361752146489, 1203.6719122027548, 607.0354299904961]",Mullus surmulentus,16.11313301
2599,27_04_21-B3,"[1289.810740214263, 1656.3263082627045, 1146.1783719286211, 787.4541742011238]",Mullus surmulentus,15.73617267
2600,27_04_21-B3,"[1849.2454471302265, 417.58564253150126, 702.2859829585143, 1196.4143574684988]",Mullus surmulentus,16.39598798
2601,27_04_21-B3,"[1973.8060813757759, 1260.049838853468, 283.1939186242241, 1293.6004233883027]",Mullus surmulentus,15.63131493
2602,27_04_21-B3,"[2209.3479099857223, 1434.0014796379887, 461.65209001427775, 1276.7681553001971]",Mullus surmulentus,16.57098568
2603,27_04_21-B3,"[2268, 1023.1210417896328, 660.9779102270295, 1267.8789582103673]",Mullus surmulentus,17.18908868
2604,27_04_21-B3,"[2615.2874445520006, 884, 449.890943898934, 1237.2514388681348]",Mullus surmulentus,15.82053033
2605,27_04_21-B3,"[2805.531008785845, 1129, 521.4689912141548, 1284.5879766393732]",Mullus surmulentus,16.49769199
2606,27_04_21-B3,"[3262.367726260646, 1443.5094665417973, 295.6322737393539, 1326.4905334582027]",Mullus surmulentus,16.9886741
2607,27_04_21-B3,"[2876, 508, 720.0334499645287, 1241.934137611168]",Mullus surmulentus,16.19865257
2608,27_04_21-B19,"[1378, 659.8543204069906, 1428.9471018333807, 699.9207359599477]",Mullus barbatus,19.47020888
2609,27_04_21-B19,"[1101.9150052027128, 674.4660173707152, 2442.745779385903, 826.2850183567136]",Sphyraena sphyraena,34.11084531
2610,27_04_21-B19,"[741, 724.6942798673886, 1182.9755811968955, 711.3057201326114]",Pagellus acarne,17.29666529
2611,27_04_21-B19,"[1152.7189520322454, 1208.8861451575697, 1130.0796061024603, 615.0546774022534]",Pagellus acarne,15.89864635
2612,27_04_21-B19,"[2594, 1421.0445202205542, 974, 356.9554797794458]",Pagellus acarne,13.15323096
2613,27_04_21-B19,"[1291.1529667240764, 2107.571405042229, 1265.7665445752425, 673.0042686558909]",Pagellus acarne,16.99258844
2614,27_04_21-B19,"[794.2125697049133, 2132.86837144792, 1153.961971483434, 554.563162512788]",Pagellus acarne,15.89526295
2615,27_04_21-B19,"[848.922106468157, 1654, 1169.6408380735543, 505.9769606028458]",Pagellus acarne,14.83522041
2616,27_04_21-B1,"[486.17022388212854, 1314, 639.2623322227498, 1362.120718783975]",Mullus surmulentus,17.89473582
2617,27_04_21-B1,"[2409.6453228284995, 416.0629664174081, 1155.0282155584832, 754.0024191165775]",Mullus surmulentus,16.15767069
2618,27_04_21-B1,"[2589.058611390882, 694.9722806824947, 1104.941388609118, 885.0179477103151]",Mullus surmulentus,16.96450881
2619,27_04_21-B1,"[2467.0609363234294, 652.0241195618098, 664.4356478286563, 1183.2536195634298]",Mullus surmulentus,16.13245925
2620,27_04_21-B1,"[1983.6178610986071, 768.9758504719805, 485.38213890139286, 1186.59534118025]",Mullus surmulentus,15.48464142
2621,27_04_21-B1,"[1740.6748824903025, 1236, 336.73218692330374, 1250]",Mullus surmulentus,15.03976793
2622,27_04_21-B1,"[1316.2433176193108, 510.7028133292175, 463.8549619191149, 1343.889988445747]",Mullus surmulentus,15.90977105
2623,27_04_21-B1,"[1089, 261, 436.3207484867153, 1434]",Mullus surmulentus,17.21312575
2624,27_04_21-B1,"[529, 254, 712.8434181266268, 1283.9107099461949]",Mullus surmulentus,17.08501372
2625,27_04_21-B11,"[1165, 1465, 2047.6572212913388, 233.95647362032628]",Sphyraena sphyraena,33.87564185
2626,27_04_21-B11,"[118.65218024991272, 1667.3750701563033, 3912.4410085985637, 574.6367542195042]",Sphyraena sphyraena,64.67915234
2627,27_04_21-B11,"[620.2591097338957, 338.5134276074118, 3139.733340986705, 1539.1397427790703]",Sphyraena sphyraena,55.99681157
2628,27_04_21-B21,"[864.984300164218, 458, 602.015699835782, 1040.4312340015906]",Mullus barbatus,16.23551043
2629,27_04_21-B21,"[1162.8799801059658, 524.1754454453356, 1117.2070260278992, 576.8245545546644]",Mullus barbatus,17.03206236
2630,27_04_21-B21,"[1928, 470.1450681276718, 248, 1180.2585921520167]",Mullus barbatus,16.26537338
2631,27_04_21-B21,"[1447.8854234662917, 1068.2647871532083, 1287.3469510026544, 562.5251769258498]",Mullus barbatus,17.94275647
2632,27_04_21-B21,"[839.1275416363021, 925.1343241462284, 1283.931536903185, 940.7231716293286]",Mullus barbatus,19.49797478
2633,27_04_21-B21,"[1155.8550421087343, 1585.3563884497098, 1118.4636836895606, 646.9417314362736]",Mullus barbatus,16.66651622
2634,27_04_21-B21,"[2163.510282168666, 1275.780364270728, 819.489717831334, 846.2196357292721]",Mullus barbatus,16.70807115
2635,27_04_21-B21,"[3049, 1138.4228449970951, 304, 1266.5771550029049]",Mullus barbatus,18.38604539
2636,27_04_21-B21,"[2121, 133.87415669299793, 1226.7895228047264, 919.125843307002]",Mullus barbatus,20.65120644
2637,27_04_21-B2,"[755.2824110311099, 1411.2856525771124, 857.2770662839682, 1356.0816130887981]",Mullus surmulentus,16.51023116
2638,27_04_21-B2,"[1491.5350112096944, 1524.1447561208956, 614.6203339830176, 1129.4727763257524]",Mullus surmulentus,15.90370184
2639,27_04_21-B2,"[2041.7260333243498, 1294.8142845535785, 657.2739666756502, 1426.0723494588233]",Mullus surmulentus,16.98026075
2640,27_04_21-B2,"[3353.623461046242, 395.1689513427989, 439.376538953758, 1413.2764620683818]",Mullus surmulentus,17.46095214
2641,27_04_21-B2,"[2532.004178221043, 459.8868606323441, 967.9958217789572, 961.5803648482389]",Mullus surmulentus,15.95609497
2642,27_04_21-B2,"[2185.9949414781718, 463.6057882711552, 390.39385678660256, 1463.3942117288448]",Mullus surmulentus,17.49522697
2643,27_04_21-B2,"[1523.8098306091788, 377.53747985854363, 803.507530068764, 1188.450949444155]",Mullus surmulentus,16.30763126
2644,27_04_21-B2,"[1534, 361.76171351470464, 313.2333996943091, 1402.9787232469353]",Mullus surmulentus,16.33757781
2645,27_04_21-B2,"[1442.5486171267419, 934.1944685069676, 478.1099206060087, 1298.8055314930325]",Mullus surmulentus,15.10248921
2646,27_04_21-B2,"[1161.6598733546075, 843, 395.481661007238, 1450.8223213076008]",Mullus surmulentus,16.50214691
2647,27_04_21-B2,"[883.3944641150076, 318, 519.4116490648723, 1271.576886166379]",Mullus surmulentus,15.04650906
2648,27_04_21-B12,"[2142, 322.1421531383781, 611.1521771320658, 2050.4644680007486]",Pagellus erythrinus,28.46447784
2649,27_04_21-B12,"[2845.127005997976, 282, 595.9372630036851, 1823]",Pagrus pagrus,26.85826876
2650,27_04_21-B5,"[1457, 291.77579535141535, 1387, 355.22420464858465]",Mullus surmulentus,16.40888775
2651,27_04_21-B5,"[733.2831062229802, 512, 782.7168937770198, 1201.849790358214]",Mullus surmulentus,15.15206539
2652,27_04_21-B5,"[510.160140493281, 1513.7729751429688, 976.3283024638288, 1187.7474300542249]",Mullus surmulentus,16.46213256
2653,27_04_21-B5,"[1541.4873596351117, 1203.370986462618, 513.0994355497614, 1289.629013537382]",Mullus surmulentus,15.46086884
2654,27_04_21-B5,"[1262.1621699373818, 507.7726801598674, 384.0, 1352.0]",Mullus surmulentus,15.35864795
2655,27_04_21-B5,"[1626, 559.4711081015868, 488.60165105702026, 1320.5449733609544]",Mullus surmulentus,15.61270423
2656,27_04_21-B5,"[1801.4343264843656, 719.9959477192467, 975.5656735156344, 826.0040522807533]",Mullus surmulentus,14.67143029
2657,27_04_21-B5,"[2326.1532408702797, 347.3693798492866, 660.8467591297203, 1203.6306201507134]",Mullus surmulentus,15.97679349
2658,27_04_21-B5,"[2912.813751358695, 413.7692805204437, 309.18624864130516, 1313.3749227418277]",Mullus surmulentus,15.96921072
2659,27_04_21-B5,"[3178.4029676838295, 1229, 292.46588222705896, 1234.375227250635]",Mullus surmulentus,15.80649902
2660,27_04_21-B5,"[2018, 1614, 816.7662046201835, 987.7896233953052]",Mullus surmulentus,15.0154226
2661,27_04_21-B6,"[450.33016549082106, 345.4460698127741, 529.9719491040003, 1364.874622147626]",Mullus surmulentus,15.11416364
2662,27_04_21-B6,"[474.19374628920025, 809.0253495315451, 433.80625371079975, 1437.974650468455]",Mullus surmulentus,15.5370201
2663,27_04_21-B6,"[1090.3682214321498, 1108.0251076722125, 460.86224166326906, 1250.8034337581403]",Mullus surmulentus,13.88311381
2664,27_04_21-B6,"[1521.6760512118772, 584.7482017093225, 306.32394878812283, 1314.2517982906775]",Mullus surmulentus,14.40889247
2665,27_04_21-B6,"[1764, 162, 291, 1413]",Mullus surmulentus,15.73053868
2666,27_04_21-B6,"[2410.3951689783153, 573.7279454968666, 1182.6863766745423, 747.5624815218061]",Mullus surmulentus,17.09762259
2667,27_04_21-B6,"[2026, 966.6338498319518, 317.4488662729541, 1284.2658375387527]",Mullus surmulentus,14.98314802
2668,27_04_21-B6,"[2575, 1159.2652173407278, 386.47608040102887, 1333.7347826592722]",Mullus surmulentus,15.49447456
2669,27_04_21-B6,"[2318.6890178772446, 1130.4471856605783, 1298.7915641296804, 878.5528143394217]",Mullus surmulentus,17.75995411
2670,27_04_21-B6,"[1817.7306279609054, 2492, 1492.9285995628804, 366.2664991265742]",Mullus surmulentus,17.8360539
2671,27_04_21-B6,"[1347, 1813.5006296591755, 1132.8927455199432, 1032.263476751214]",Mullus surmulentus,15.90725703
2672,27_04_21-B6,"[1059.1777074717897, 1669.4833070996874, 1104.8222925282103, 1081.097887932608]",Mullus surmulentus,15.52372824
2673,27_04_21-B6,"[442, 1905.7731582564186, 1116.9326891788949, 942.2268417435814]",Mullus surmulentus,15.23076886
2674,27_04_21-B4,"[800, 379.0569316300918, 1361.6868228689864, 930.0079177998566]",Mullus surmulentus,16.98822703
2675,27_04_21-B4,"[455.81148863862427, 556, 1343.7187310186246, 774.1485525887535]",Mullus surmulentus,16.50720605
2676,27_04_21-B4,"[593.9526805734818, 1017.339383039702, 1080.0473194265182, 1004.660616960298]",Mullus surmulentus,15.47145313
2677,27_04_21-B4,"[494.789544234746, 1271.1386358184013, 878.210455765254, 1336.8613641815987]",Mullus surmulentus,16.63741162
2678,27_04_21-B4,"[1273.3837636917026, 1842.568612886861, 1166.5157150884127, 950.431387113139]",Mullus surmulentus,16.96140098
2679,27_04_21-B4,"[2070.5496091766613, 2147.3304557780107, 1257.4503908233387, 690.6695442219893]",Mullus surmulentus,16.4837817
2680,27_04_21-B4,"[1636.5462301757395, 1896.055902144604, 1257.8291015621624, 451.04843703702795]",Mullus surmulentus,14.8886117
2681,27_04_21-B4,"[1343, 1462.9070563220134, 1176.0643851562027, 563.4845155904404]",Mullus surmulentus,14.30253281
2682,27_04_21-B4,"[1364.7848636403464, 1091.9757510857464, 1309.1666579336948, 868.0242489142536]",Mullus surmulentus,17.18958328
2683,27_04_21-B4,"[1635.441011152861, 1053.0067247116665, 1191.1020225681232, 667.9932752883335]",Mullus surmulentus,14.95948447
2684,27_04_21-B4,"[1712, 663.4551958337619, 1153, 842.5448041662381]",Mullus surmulentus,15.60152463
2685,27_04_21-B4,"[2295, 415, 1293.6592559984465, 391]",Mullus surmulentus,15.15784907
2686,27_04_21-B4,"[2903.5617444891127, 1217.3113900302328, 860.7652662865471, 1121.7176634850675]",Mullus surmulentus,15.28997505
2687,27_04_21-B4,"[2801.6893795467267, 1164.138464267389, 703.0154639292773, 1247.3565911723229]",Mullus surmulentus,16.5072877
2688,27_04_21-B4,"[2631.106497147304, 1704.8517988113426, 837.1412283761028, 1051.7928253956165]",Mullus surmulentus,14.68686783
2689,27_04_21-B13,"[2932, 761, 463.48195596193545, 1244]",Diplodus anularis,16.33989554
2690,27_04_21-B16,"[648.9306951589942, 1613.7954605545524, 1233.3653003869742, 1011.2045394454476]",Mullus surmulentus,19.34595905
2691,27_04_21-B16,"[1422.0956616989276, 1754.806580492711, 1632.4517969748065, 882.193419507289]",Mullus surmulentus,22.42877843
2692,27_04_21-B16,"[1515.121396832393, 855, 931.878603167607, 1336]",Mullus surmulentus,19.95768269
2693,27_04_21-B16,"[1965, 707, 783.3871853027581, 1521.4943636252665]",Mullus surmulentus,20.5928575
2694,27_04_21-B16,"[2281.180059854767, 456, 485.2389742360665, 1502]",Mullus surmulentus,19.83987047
2695,27_04_21-B16,"[2676.477758690165, 864, 410.52224130983495, 1361.542921651982]",Mullus surmulentus,18.3842721
2696,27_04_21-B16,"[3013, 616, 398.87672073887916, 1573.3928074108749]",Mullus surmulentus,21.66808032
2697,27_04_21-B16,"[1231, 408.9774539707756, 1507.3372693236488, 457.0225460292244]",Mullus surmulentus,19.40436629
2698,27_04_21-B22,"[896, 1506, 462.76078310124126, 409.793486750988]",Sepia officinalis,5.865276667
2699,27_04_21-B22,"[1500.9448261708578, 1916.7428157641077, 584.902286827845, 432.2571842358923]",Sepia officinalis,7.313168953
2700,27_04_21-B22,"[1863.6165996116797, 1478.1935352505236, 404.0, 573.9999999999998]",Sepia officinalis,7.371762632
2701,27_04_21-B22,"[1349, 1108.1935352505236, 547.7615934815794, 811.8064647494764]",Sepia officinalis,9.887075073
2702,27_04_21-B22,"[853.7029581653642, 814.5377746084283, 505.01985908325173, 683.4622253915717]",Sepia officinalis,8.24596667
2703,27_04_21-B22,"[1774.9380305705363, 489.0469842330309, 1299.2003350852847, 551.3679470849744]",Mullus barbatus,19.25849875
2704,27_04_21-B22,"[1866.1138237504588, 790.6674576933202, 968.8861762495412, 465.3325423066798]",Mullus barbatus,14.43464649
2705,27_04_21-B22,"[2498, 362.16594221015447, 859.8454768971633, 978.5138951194904]",Mullus barbatus,17.84080401
2706,27_04_21-B22,"[2778.9615682177596, 131.4469723912355, 765.2827408937401, 1201.5530276087645]",Mullus barbatus,20.454682
2707,27_04_21-B22,"[3091.340694746, 1185.2373584984389, 259.22886401380947, 1223.4484030941235]",Mullus barbatus,16.54994806
2708,27_04_21-B22,"[2474.7003341834848, 1487.1199975619231, 801.1005194738023, 1020.2220878438063]",Mullus barbatus,17.13536886
2709,27_04_21-B22,"[2122.4677451736184, 1269.646766420844, 632.4534978581532, 933.9921787665044]",Mullus barbatus,15.05901387
2710,27_04_21-B22,"[2069.7253470251408, 1375.2503058730356, 697.4502041820356, 952.7496941269644]",Mullus barbatus,16.10433058
2711,27_04_21-B10,"[1132, 1746, 2410.1812676174886, 804.0007688512178]",Pagellus erythrinus,31.87238235
2712,27_04_21-B8,"[1077, 442.31363914940755, 473.15542845417053, 1336.6863608505923]",Diplodus anularis,15.89050856
2713,27_04_21-B8,"[1365, 1542.9272423179884, 418.2767139768282, 1128.0727576820116]",Diplodus anularis,13.66872786
2714,27_04_21-B8,"[1690, 1623.377943299479, 401, 1087.6600716090122]",Diplodus anularis,13.06421024
2715,27_04_21-B8,"[1411, 789.9728230400082, 965.9273717832434, 806.0271769599918]",Diplodus anularis,14.70584448
2716,27_04_21-B8,"[2242.8534081695957, 373.5244249888723, 448.62808325815877, 1056.3046793348371]",Diplodus anularis,13.25589879
2717,27_04_21-B8,"[2680, 405.82366843882994, 527.1864316728861, 902.7917952237946]",Diplodus anularis,12.24999847
2718,27_04_21-B8,"[2808.7674862770104, 964.8835926824455, 688.6101108724797, 1054.1164073175546]",Diplodus anularis,14.82221176
2719,27_04_21-B17,"[487.78282617724136, 1682.9325884479072, 3177.2171738227585, 514.0674115520928]",Sphyraena sphyraena,44.08008096
2720,27_04_21-B17,"[668.5213780941899, 2176.034730061379, 1451.47862190581, 378.5771080876607]",Spicara maena,19.60589012
2721,27_04_21-B18,"[2724.644423467025, 321, 791.9964316445253, 2195.4357042080696]",Pagrus pagrus,26.81328996
2722,21_04_21-B40,"[949, 279, 1454.8555221581687, 378]",Mullus surmulentus,17.05184486
2723,21_04_21-B40,"[638.4340395632204, 1676.3660999103497, 1004.9623114640646, 1004.6339000896503]",Mullus surmulentus,14.96856206
2724,21_04_21-B40,"[631.5649153697248, 1239.6401908848657, 1028.367051762266, 1134.2583125377864]",Mullus surmulentus,16.14909525
2725,21_04_21-B40,"[629.341259356218, 719.6939855872624, 834.0, 1338.0]",Mullus surmulentus,16.24150397
2726,21_04_21-B40,"[1023, 788.4903189376547, 898.0090486980162, 1091.3308405083217]",Mullus surmulentus,14.93814376
2727,21_04_21-B40,"[1202, 727.5403975846839, 1092, 948.4596024153161]",Mullus surmulentus,16.6164391
2728,21_04_21-B40,"[2132.060999322388, 592.8223632043677, 406.93900067761206, 1268.1776367956322]",Mullus surmulentus,15.22067752
2729,21_04_21-B40,"[2462, 588, 669.6888439097584, 1237.8479126326363]",Mullus surmulentus,15.89497265
2730,21_04_21-B40,"[2522.0257161677846, 299, 644.7269420295993, 1190.1264658816158]",Mullus surmulentus,14.45767482
2731,21_04_21-B40,"[2879.4631369064928, 783, 393.3311263238038, 1199.1068313299506]",Mullus surmulentus,15.10351631
2732,21_04_21-B40,"[3057.379281615116, 531, 433.9207624688556, 1261]",Mullus surmulentus,15.51547405
2733,21_04_21-B40,"[2557, 1732.2693738098533, 1001.5354046672273, 728.8585487835362]",Mullus surmulentus,14.55726501
2734,21_04_21-B40,"[1779.5404457155091, 1615.551616230171, 1194.739405771565, 609.717937696601]",Mullus surmulentus,15.53707076
2735,21_04_21-B40,"[1959.8129681072119, 2104.4724615689724, 1309.1870318927881, 412.52753843102755]",Mullus surmulentus,16.39260836
2736,21_04_21-B40,"[1545.459288993302, 2167.6085017909922, 1188.540711006698, 458.39149820900775]",Mullus surmulentus,14.53114922
2737,21_04_21-B49,"[688.943595728564, 508, 396.056404271436, 1120.2428313947848]",Diplodus anularis,8.732311134
2738,21_04_21-B49,"[826, 391.40683462560247, 971, 503.59316537439753]",Diplodus anularis,13.01572322
2739,21_04_21-B49,"[1573, 534, 1018.0340471708091, 546.1524918849027]",Diplodus anularis,14.07733039
2740,21_04_21-B49,"[600.7550215779681, 1598.7059212331562, 561.0703233569966, 831.5592286653507]",Diplodus anularis,8.923337166
2741,21_04_21-B49,"[2425.15846582437, 2042, 914.5702632543803, 616]",Diplodus anularis,12.47453165
2742,21_04_21-B49,"[1056.5098937131381, 1074.8716302285432, 779.2878883956876, 762.3590601402295]",Diplodus anularis,11.12011025
2743,21_04_21-B49,"[1325, 876.0844467086775, 467.940689793458, 830.3330278311718]",Diplodus anularis,8.616403856
2744,21_04_21-B49,"[1650, 867.5119358458319, 354, 881.1998812170282]",Diplodus anularis,7.332047421
2745,21_04_21-B49,"[2209, 1035.5915856640906, 752.107894930045, 571.4084143359094]",Diplodus anularis,10.77792946
2746,21_04_21-B49,"[2054.1153252349877, 1399.1805357032074, 734.3487836241916, 675.916452008393]",Diplodus anularis,10.93284275
2747,21_04_21-B49,"[2579.0905831635414, 1380.1861154067496, 364.23404022912473, 977.8138845932504]",Diplodus anularis,8.736855098
2748,21_04_21-B49,"[2904.0861519871496, 469, 400.44043494891, 1023.1199246624547]",Diplodus anularis,8.895011197
2749,21_04_21-B25,"[2879, 1503, 445, 1236.5688017260127]",Spicara maena,10.58970929
2750,21_04_21-B32,"[618.4774427684389, 321, 1519.5225572315612, 382]",Mullus surmulentus,18.85825015
2751,21_04_21-B32,"[622, 714, 1419.5274711039046, 359]",Mullus surmulentus,17.00562665
2752,21_04_21-B32,"[1925, 585.4405739077633, 1403.6485998287258, 492.55942609223666]",Mullus surmulentus,18.30453092
